timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch
2023-04-16T13:59:56.768,37.8754966,-122.3726333,19.000,172.9,193.2,30.5,0.4
2023-04-16T13:59:57.269,37.8754533,-122.3726283,19.100,173.4,188.1,25.9,1.7
2023-04-16T13:59:57.767,37.8754083,-122.3726233,19.200,175.4,188.8,24.2,4.3
2023-04-16T13:59:58.271,37.8753633,-122.3726200,19.200,176.4,202.8,13.9,1.3
2023-04-16T13:59:58.768,37.8753216,-122.3726200,19.100,180.4,204.4,7.5,-0.6
2023-04-16T13:59:59.269,37.8752783,-122.3726233,18.500,183.2,199.9,24.2,1.9
2023-04-16T13:59:59.769,37.8752333,-122.3726283,18.700,184.7,203.5,17.3,1.2
2023-04-16T14:00:00.288,37.8751900,-122.3726350,18.900,186.2,192.9,20.4,7.2
2023-04-16T14:00:00.776,37.8751466,-122.3726433,18.800,187.1,194.5,24.5,-1.7
2023-04-16T14:00:01.269,37.8751033,-122.3726500,18.700,185.9,197.2,23.3,3.0
2023-04-16T14:00:01.767,37.8750616,-122.3726583,18.600,187.5,188.6,30.5,7.0
2023-04-16T14:00:02.269,37.8750183,-122.3726650,18.600,187.9,194.0,26.9,-0.0
2023-04-16T14:00:02.767,37.8749750,-122.3726716,18.700,185.7,192.6,19.6,2.9
2023-04-16T14:00:03.268,37.8749333,-122.3726783,18.600,185.6,184.7,37.9,2.2
2023-04-16T14:00:03.767,37.8748900,-122.3726800,18.600,181.6,188.1,24.0,3.1
2023-04-16T14:00:04.268,37.8748466,-122.3726833,18.600,182.5,196.5,19.6,1.6
2023-04-16T14:00:04.756,37.8748033,-122.3726866,18.700,183.5,185.3,35.9,4.1
2023-04-16T14:00:05.269,37.8747600,-122.3726883,18.700,180.6,183.4,25.9,2.0
2023-04-16T14:00:05.767,37.8747166,-122.3726866,18.700,179.0,185.4,31.7,-4.3
2023-04-16T14:00:06.266,37.8746733,-122.3726850,18.800,178.3,194.9,32.0,0.6
2023-04-16T14:00:06.765,37.8746300,-122.3726850,18.900,182.3,204.3,18.8,2.9
2023-04-16T14:00:07.269,37.8745866,-122.3726916,18.900,186.1,197.3,25.2,0.6
2023-04-16T14:00:07.766,37.8745433,-122.3726950,18.700,184.1,184.4,29.4,5.4
2023-04-16T14:00:08.191,37.8745083,-122.3726983,18.600,182.2,188.7,27.7,2.1
2023-04-16T14:00:08.693,37.8744666,-122.3727016,18.500,182.4,192.1,24.4,3.9
2023-04-16T14:00:09.194,37.8744233,-122.3727033,18.500,183.0,181.8,40.0,7.2
2023-04-16T14:00:09.696,37.8743816,-122.3727033,18.500,177.7,177.8,34.6,2.6
2023-04-16T14:00:10.197,37.8743383,-122.3727000,18.300,174.2,181.4,21.7,1.8
2023-04-16T14:00:10.699,37.8742950,-122.3726950,18.500,174.1,189.1,17.4,5.2
2023-04-16T14:00:11.200,37.8742533,-122.3726900,18.500,177.5,207.3,15.0,4.9
2023-04-16T14:00:11.701,37.8742100,-122.3726900,18.500,180.5,208.9,14.9,3.0
2023-04-16T14:00:12.192,37.8741683,-122.3726950,18.500,188.2,208.1,21.7,-5.3
2023-04-16T14:00:12.694,37.8741266,-122.3727050,18.400,190.8,195.3,26.5,3.5
2023-04-16T14:00:13.206,37.8740850,-122.3727133,18.000,187.9,186.1,32.0,4.4
2023-04-16T14:00:13.706,37.8740433,-122.3727200,18.000,187.1,201.9,15.7,-2.4
2023-04-16T14:00:14.208,37.8740033,-122.3727283,17.900,191.1,187.0,39.2,6.3
2023-04-16T14:00:14.709,37.8739633,-122.3727350,17.800,187.3,192.5,20.6,4.9
2023-04-16T14:00:15.209,37.8739216,-122.3727416,17.700,187.9,191.7,27.2,1.2
2023-04-16T14:00:15.711,37.8738816,-122.3727483,17.800,187.7,198.7,23.0,1.5
2023-04-16T14:00:16.211,37.8738416,-122.3727550,17.700,186.6,191.6,23.2,3.1
2023-04-16T14:00:16.712,37.8738016,-122.3727600,17.700,186.0,183.2,32.3,9.4
2023-04-16T14:00:17.214,37.8737600,-122.3727650,17.700,185.1,196.3,33.1,-2.3
2023-04-16T14:00:17.768,37.8737100,-122.3727716,17.800,187.8,196.0,39.5,3.1
2023-04-16T14:00:18.269,37.8736700,-122.3727750,17.800,185.7,190.2,34.1,3.9
2023-04-16T14:00:18.767,37.8736283,-122.3727800,17.800,185.0,195.1,39.4,-4.0
2023-04-16T14:00:19.268,37.8735866,-122.3727833,17.900,184.8,194.5,24.1,3.5
2023-04-16T14:00:19.767,37.8735466,-122.3727900,18.000,186.8,194.9,36.5,0.3
2023-04-16T14:00:20.268,37.8735050,-122.3727950,18.100,187.2,194.3,24.0,2.8
2023-04-16T14:00:20.767,37.8734633,-122.3728000,17.900,186.7,193.8,29.9,5.5
2023-04-16T14:00:21.268,37.8734233,-122.3728066,17.900,187.4,185.0,40.6,4.5
2023-04-16T14:00:21.767,37.8733816,-122.3728116,17.900,185.9,191.2,30.0,4.8
2023-04-16T14:00:22.268,37.8733400,-122.3728150,18.000,183.9,194.3,24.8,-0.1
2023-04-16T14:00:22.768,37.8732983,-122.3728183,18.100,183.4,194.7,24.6,5.1
2023-04-16T14:00:23.270,37.8732566,-122.3728233,18.100,185.8,199.9,25.4,3.5
2023-04-16T14:00:23.767,37.8732150,-122.3728300,18.100,187.0,194.6,37.4,5.4
2023-04-16T14:00:24.268,37.8731716,-122.3728350,18.100,184.1,189.0,26.6,2.9
2023-04-16T14:00:24.769,37.8731300,-122.3728383,18.300,183.0,185.4,36.2,-0.8
2023-04-16T14:00:25.269,37.8730883,-122.3728383,18.200,178.3,172.2,32.9,7.4
2023-04-16T14:00:25.768,37.8730450,-122.3728333,18.200,175.1,197.1,16.1,1.7
2023-04-16T14:00:26.268,37.8730016,-122.3728316,18.700,179.8,207.0,11.1,1.4
2023-04-16T14:00:26.768,37.8729566,-122.3728350,18.900,185.2,208.3,22.3,-4.5
2023-04-16T14:00:27.269,37.8729150,-122.3728433,18.600,188.6,199.8,21.2,1.3
2023-04-16T14:00:27.768,37.8728733,-122.3728516,18.400,190.1,199.7,33.7,8.9
2023-04-16T14:00:28.268,37.8728316,-122.3728583,18.300,187.6,184.3,32.4,-0.5
2023-04-16T14:00:28.756,37.8727916,-122.3728616,18.100,182.8,170.4,44.2,9.7
2023-04-16T14:00:29.269,37.8727483,-122.3728616,17.800,178.1,188.6,26.3,3.2
2023-04-16T14:00:29.768,37.8727066,-122.3728633,18.300,182.2,195.2,26.9,-3.5
2023-04-16T14:00:30.268,37.8726666,-122.3728666,18.200,185.1,193.7,32.8,4.4
2023-04-16T14:00:30.767,37.8726250,-122.3728700,17.900,184.1,194.1,29.7,2.7
2023-04-16T14:00:31.270,37.8725850,-122.3728733,17.700,183.9,193.4,22.2,3.2
2023-04-16T14:00:31.768,37.8725450,-122.3728766,17.600,185.4,195.2,23.5,0.6
2023-04-16T14:00:32.272,37.8725050,-122.3728816,17.200,185.5,199.1,25.2,1.0
2023-04-16T14:00:32.767,37.8724666,-122.3728850,17.000,185.2,190.0,25.6,5.6
2023-04-16T14:00:33.258,37.8724266,-122.3728900,17.000,184.5,189.8,29.3,-0.8
2023-04-16T14:00:33.768,37.8723883,-122.3728933,17.100,183.5,181.0,39.2,6.4
2023-04-16T14:00:34.267,37.8723483,-122.3728950,17.100,181.0,188.1,28.5,4.3
2023-04-16T14:00:34.767,37.8723083,-122.3728950,17.100,181.5,185.2,33.0,0.9
2023-04-16T14:00:35.268,37.8722700,-122.3728950,17.000,179.0,186.6,23.3,5.8
2023-04-16T14:00:35.768,37.8722283,-122.3728950,17.200,182.4,197.2,34.0,1.8
2023-04-16T14:00:36.262,37.8721883,-122.3728966,17.500,181.5,183.8,38.5,4.4
2023-04-16T14:00:36.766,37.8721483,-122.3728966,17.300,177.7,167.0,42.5,6.1
2023-04-16T14:00:37.267,37.8721083,-122.3728900,17.200,170.9,177.5,23.0,4.7
2023-04-16T14:00:37.765,37.8720683,-122.3728816,17.400,171.2,200.7,15.3,1.9
2023-04-16T14:00:38.269,37.8720266,-122.3728783,17.900,177.3,201.1,34.8,-7.7
2023-04-16T14:00:38.767,37.8719866,-122.3728766,17.800,178.2,180.4,42.2,5.9
2023-04-16T14:00:39.268,37.8719466,-122.3728750,17.500,176.6,175.4,55.1,6.3
2023-04-16T14:00:39.769,37.8719066,-122.3728683,17.400,170.7,162.7,33.2,6.9
2023-04-16T14:00:40.268,37.8718650,-122.3728583,17.300,169.8,184.5,25.7,0.9
2023-04-16T14:00:40.766,37.8718250,-122.3728500,17.700,171.2,195.0,13.9,8.2
2023-04-16T14:00:41.271,37.8717833,-122.3728433,17.700,174.4,210.7,9.7,1.9
2023-04-16T14:00:41.767,37.8717433,-122.3728450,17.600,182.9,212.5,14.8,-3.3
2023-04-16T14:00:42.274,37.8717050,-122.3728500,17.300,188.3,195.7,31.3,9.5
2023-04-16T14:00:42.776,37.8716666,-122.3728583,17.000,189.8,200.9,23.6,-1.0
2023-04-16T14:00:43.277,37.8716283,-122.3728666,16.600,189.7,197.5,25.0,5.3
2023-04-16T14:00:43.780,37.8715916,-122.3728750,16.600,189.2,187.3,31.0,5.6
2023-04-16T14:00:44.282,37.8715533,-122.3728783,16.600,184.4,178.7,34.8,4.2
2023-04-16T14:00:44.785,37.8715133,-122.3728800,16.600,180.9,191.2,26.4,3.7
2023-04-16T14:00:45.285,37.8714750,-122.3728816,16.900,180.4,186.5,24.3,7.2
2023-04-16T14:00:45.785,37.8714350,-122.3728850,17.100,183.8,188.2,39.9,-0.2
2023-04-16T14:00:46.285,37.8713950,-122.3728850,17.200,181.2,185.9,34.6,6.0
2023-04-16T14:00:46.786,37.8713533,-122.3728850,17.400,179.6,191.5,26.4,8.2
2023-04-16T14:00:47.290,37.8713133,-122.3728866,17.500,181.8,202.0,21.2,4.1
2023-04-16T14:00:47.794,37.8712716,-122.3728900,17.700,183.4,190.4,31.9,6.3
2023-04-16T14:00:48.292,37.8712316,-122.3728900,17.600,178.7,170.1,60.2,8.5
2023-04-16T14:00:48.793,37.8711900,-122.3728833,17.600,171.5,174.0,23.8,5.2
2023-04-16T14:00:49.296,37.8711483,-122.3728766,17.700,174.0,193.1,23.3,3.0
2023-04-16T14:00:49.796,37.8711066,-122.3728750,18.200,176.8,197.9,23.7,-1.6
2023-04-16T14:00:50.299,37.8710650,-122.3728750,18.200,181.1,205.2,25.8,-4.1
2023-04-16T14:00:50.799,37.8710233,-122.3728783,18.100,183.4,184.1,38.9,5.4
2023-04-16T14:00:51.301,37.8709833,-122.3728783,17.800,180.9,187.4,24.0,6.2
2023-04-16T14:00:51.801,37.8709416,-122.3728800,17.800,181.2,188.8,27.0,1.6
2023-04-16T14:00:52.303,37.8709000,-122.3728800,17.900,180.2,186.8,26.0,1.8
2023-04-16T14:00:52.803,37.8708600,-122.3728800,17.700,179.2,182.1,30.1,2.2
2023-04-16T14:00:53.306,37.8708200,-122.3728783,17.500,177.2,181.9,33.9,4.0
2023-04-16T14:00:53.758,37.8707800,-122.3728750,17.400,175.3,180.3,23.3,0.1
2023-04-16T14:00:54.306,37.8707400,-122.3728716,17.500,175.7,179.9,35.6,2.8
2023-04-16T14:00:54.807,37.8706983,-122.3728666,17.600,175.1,187.5,26.7,4.6
2023-04-16T14:00:55.308,37.8706566,-122.3728616,17.900,176.6,184.5,35.9,1.8
2023-04-16T14:00:55.810,37.8706133,-122.3728583,18.200,175.5,191.0,31.2,2.5
2023-04-16T14:00:56.312,37.8705716,-122.3728533,18.400,175.2,182.1,39.7,0.7
2023-04-16T14:00:56.813,37.8705300,-122.3728433,18.400,167.8,164.9,35.4,5.1
2023-04-16T14:00:57.315,37.8704866,-122.3728316,18.600,167.5,184.4,22.3,3.9
2023-04-16T14:00:57.768,37.8704416,-122.3728216,19.200,170.4,200.8,10.7,-1.0
2023-04-16T14:00:58.258,37.8703983,-122.3728150,19.300,174.7,210.0,9.6,1.1
2023-04-16T14:00:58.768,37.8703533,-122.3728150,19.200,181.6,211.2,9.0,-7.4
2023-04-16T14:00:59.268,37.8703100,-122.3728200,19.000,187.2,200.1,19.6,2.1
2023-04-16T14:00:59.767,37.8702683,-122.3728283,18.700,188.2,193.2,28.1,0.6
2023-04-16T14:01:00.268,37.8702250,-122.3728350,18.600,185.3,178.8,38.3,-2.7
2023-04-16T14:01:00.767,37.8701816,-122.3728366,18.500,181.1,178.0,30.0,5.2
2023-04-16T14:01:01.267,37.8701383,-122.3728350,18.600,179.0,197.3,18.5,-0.1
2023-04-16T14:01:01.767,37.8700966,-122.3728383,18.600,182.4,187.0,39.5,3.7
2023-04-16T14:01:02.269,37.8700533,-122.3728366,18.500,178.2,182.8,25.0,-5.4
2023-04-16T14:01:02.767,37.8700100,-122.3728366,18.400,180.3,205.3,13.6,-2.0
2023-04-16T14:01:03.269,37.8699650,-122.3728400,18.800,185.6,210.0,10.0,-2.9
2023-04-16T14:01:03.768,37.8699233,-122.3728466,18.800,188.1,202.3,24.1,-2.6
2023-04-16T14:01:04.268,37.8698816,-122.3728583,18.200,190.6,204.0,11.5,-0.1
2023-04-16T14:01:04.769,37.8698416,-122.3728700,17.800,192.7,199.9,25.2,0.6
2023-04-16T14:01:05.269,37.8698050,-122.3728800,17.500,191.9,199.2,23.7,7.7
2023-04-16T14:01:05.768,37.8697650,-122.3728916,17.200,193.6,191.3,40.2,-2.6
2023-04-16T14:01:06.271,37.8697300,-122.3729000,17.000,188.7,181.7,21.9,7.2
2023-04-16T14:01:06.769,37.8696916,-122.3729050,16.200,184.1,186.9,26.8,11.4
2023-04-16T14:01:07.269,37.8696550,-122.3729100,16.400,185.8,196.9,22.0,-1.7
2023-04-16T14:01:07.790,37.8696166,-122.3729166,16.400,189.2,206.6,14.5,0.8
2023-04-16T14:01:08.273,37.8695800,-122.3729283,16.300,192.8,206.0,23.5,1.7
2023-04-16T14:01:08.768,37.8695450,-122.3729400,16.100,197.6,212.4,11.7,-5.2
2023-04-16T14:01:09.269,37.8695116,-122.3729566,15.900,202.1,214.2,10.0,-5.3
2023-04-16T14:01:09.756,37.8694850,-122.3729733,13.500,209.0,220.3,3.8,1.5
2023-04-16T14:01:10.268,37.8694600,-122.3729933,13.100,216.9,239.4,-29.3,4.2
2023-04-16T14:01:10.767,37.8694400,-122.3730183,12.700,223.3,242.5,-39.2,9.2
2023-04-16T14:01:11.269,37.8694250,-122.3730466,12.300,238.1,242.7,-33.5,6.0
2023-04-16T14:01:11.767,37.8694150,-122.3730750,11.300,248.9,248.4,-15.4,12.1
2023-04-16T14:01:12.268,37.8694133,-122.3731066,10.700,266.0,248.3,-16.5,6.7
2023-04-16T14:01:12.767,37.8694150,-122.3731400,10.600,273.0,250.6,-10.0,12.4
2023-04-16T14:01:13.268,37.8694183,-122.3731733,10.800,273.1,243.8,-26.9,4.1
2023-04-16T14:01:13.767,37.8694233,-122.3732050,10.900,279.1,255.5,-24.0,15.1
2023-04-16T14:01:14.258,37.8694300,-122.3732383,11.000,281.3,253.6,-8.9,9.4
2023-04-16T14:01:14.767,37.8694350,-122.3732750,11.800,276.8,239.9,-25.5,3.0
2023-04-16T14:01:15.268,37.8694383,-122.3733100,12.200,276.7,251.0,-21.1,7.6
2023-04-16T14:01:15.767,37.8694416,-122.3733483,12.300,274.9,251.0,-30.6,11.5
2023-04-16T14:01:16.269,37.8694466,-122.3733866,12.600,278.1,246.8,-23.2,10.5
2023-04-16T14:01:16.767,37.8694533,-122.3734266,13.200,277.5,236.1,8.3,3.8
2023-04-16T14:01:17.268,37.8694550,-122.3734666,13.400,271.0,227.5,4.3,0.6
2023-04-16T14:01:17.767,37.8694550,-122.3735050,13.300,267.1,237.9,3.2,10.1
2023-04-16T14:01:18.274,37.8694533,-122.3735416,12.400,264.0,232.6,-2.9,0.7
2023-04-16T14:01:18.767,37.8694516,-122.3735750,12.200,265.6,231.5,2.9,2.6
2023-04-16T14:01:19.268,37.8694516,-122.3736033,10.900,268.7,234.9,2.8,-0.0
2023-04-16T14:01:19.767,37.8694516,-122.3736283,9.500,268.6,239.3,3.8,1.0
2023-04-16T14:01:20.269,37.8694516,-122.3736516,8.100,266.0,237.8,2.2,1.9
2023-04-16T14:01:20.767,37.8694533,-122.3736716,7.500,270.0,241.6,-2.9,2.1
2023-04-16T14:01:21.268,37.8694550,-122.3736900,7.400,274.3,244.0,17.9,4.2
2023-04-16T14:01:21.768,37.8694566,-122.3737100,6.800,271.2,237.1,9.4,-0.2
2023-04-16T14:01:22.268,37.8694583,-122.3737283,6.600,270.9,239.3,9.1,4.2
2023-04-16T14:01:22.767,37.8694600,-122.3737450,6.100,274.1,240.4,13.4,2.8
2023-04-16T14:01:23.270,37.8694600,-122.3737616,5.900,267.3,240.1,7.6,3.4
2023-04-16T14:01:23.768,37.8694600,-122.3737783,5.700,268.7,239.2,10.1,1.9
2023-04-16T14:01:24.270,37.8694583,-122.3737933,5.600,267.3,239.4,6.8,2.2
2023-04-16T14:01:24.768,37.8694583,-122.3738100,5.600,267.2,239.0,5.0,1.7
2023-04-16T14:01:25.268,37.8694600,-122.3738250,5.500,270.2,242.7,9.9,5.6
2023-04-16T14:01:25.756,37.8694600,-122.3738433,5.500,269.3,241.4,7.7,1.2
2023-04-16T14:01:26.274,37.8694600,-122.3738616,5.700,266.1,237.2,3.1,-1.5
2023-04-16T14:01:26.767,37.8694583,-122.3738783,5.800,268.2,243.7,10.7,2.6
2023-04-16T14:01:27.269,37.8694583,-122.3738950,5.700,269.4,239.0,11.3,-2.9
2023-04-16T14:01:27.766,37.8694600,-122.3739116,5.600,270.7,240.5,14.8,3.9
2023-04-16T14:01:28.269,37.8694583,-122.3739283,5.800,266.3,235.6,10.6,-2.0
2023-04-16T14:01:28.756,37.8694583,-122.3739433,5.800,267.9,234.8,16.5,4.1
2023-04-16T14:01:29.269,37.8694566,-122.3739600,5.300,263.9,237.8,9.9,1.8
2023-04-16T14:01:29.767,37.8694550,-122.3739750,5.500,262.9,239.8,4.0,2.3
2023-04-16T14:01:30.264,37.8694533,-122.3739916,5.500,260.9,239.6,-4.4,4.1
2023-04-16T14:01:30.765,37.8694533,-122.3740083,5.600,267.9,246.1,4.6,7.9
2023-04-16T14:01:31.265,37.8694550,-122.3740233,5.300,274.9,241.5,6.0,3.8
2023-04-16T14:01:31.765,37.8694550,-122.3740416,5.600,268.9,237.6,-4.1,4.1
2023-04-16T14:01:32.267,37.8694550,-122.3740583,5.700,267.5,242.9,-6.3,4.4
2023-04-16T14:01:32.766,37.8694550,-122.3740750,5.700,269.4,251.0,1.0,6.6
2023-04-16T14:01:33.266,37.8694550,-122.3740916,5.700,272.8,244.2,-11.3,2.4
2023-04-16T14:01:33.766,37.8694566,-122.3741116,6.400,274.4,248.7,-7.2,6.6
2023-04-16T14:01:34.266,37.8694583,-122.3741300,6.600,276.4,249.4,-6.6,4.3
2023-04-16T14:01:34.756,37.8694600,-122.3741516,6.700,278.7,243.3,-5.3,2.7
2023-04-16T14:01:35.271,37.8694633,-122.3741716,7.100,276.4,247.7,-0.2,6.0
2023-04-16T14:01:35.768,37.8694650,-122.3741933,7.100,275.4,246.1,-3.8,3.5
2023-04-16T14:01:36.276,37.8694666,-122.3742150,7.200,276.1,242.9,-6.7,2.9
2023-04-16T14:01:36.767,37.8694683,-122.3742366,7.000,275.0,243.3,-1.2,3.9
2023-04-16T14:01:37.268,37.8694683,-122.3742566,7.000,268.3,241.6,-16.7,1.7
2023-04-16T14:01:37.767,37.8694700,-122.3742766,7.100,274.7,250.0,-16.8,6.9
2023-04-16T14:01:38.268,37.8694716,-122.3742966,7.000,277.4,250.1,-18.4,4.8
2023-04-16T14:01:38.768,37.8694750,-122.3743183,7.000,281.9,258.9,-18.1,9.1
2023-04-16T14:01:39.269,37.8694783,-122.3743416,7.600,283.1,252.8,-19.6,5.0
2023-04-16T14:01:39.768,37.8694833,-122.3743666,8.300,286.2,259.8,-25.0,9.3
2023-04-16T14:01:40.267,37.8694916,-122.3743900,8.500,293.0,259.2,-24.0,7.4
2023-04-16T14:01:40.767,37.8695016,-122.3744150,9.100,297.7,267.8,-16.6,9.9
2023-04-16T14:01:41.269,37.8695133,-122.3744400,9.300,298.8,264.7,-11.7,7.6
2023-04-16T14:01:41.767,37.8695250,-122.3744683,10.400,299.1,259.3,-20.9,8.8
2023-04-16T14:01:42.267,37.8695383,-122.3744950,10.700,302.1,271.4,-9.3,14.5
2023-04-16T14:01:42.767,37.8695516,-122.3745250,11.000,300.3,262.4,-23.5,8.7
2023-04-16T14:01:43.268,37.8695666,-122.3745566,12.100,300.2,261.9,-24.8,8.6
2023-04-16T14:01:43.767,37.8695850,-122.3745883,12.600,304.4,266.5,-23.6,9.7
2023-04-16T14:01:44.270,37.8696033,-122.3746216,13.200,306.9,273.4,-20.4,15.5
2023-04-16T14:01:44.767,37.8696250,-122.3746550,13.900,310.6,274.0,-19.8,12.1
2023-04-16T14:01:45.268,37.8696516,-122.3746866,14.900,316.6,281.6,-24.1,19.7
2023-04-16T14:01:45.769,37.8696833,-122.3747183,17.200,323.8,285.2,-14.2,7.0
2023-04-16T14:01:46.267,37.8697200,-122.3747483,17.800,327.1,286.0,-23.6,15.5
2023-04-16T14:01:46.768,37.8697616,-122.3747783,20.400,330.3,287.6,-10.2,2.9
2023-04-16T14:01:47.269,37.8698050,-122.3748050,20.400,335.5,287.0,-33.3,15.3
2023-04-16T14:01:47.696,37.8698416,-122.3748216,20.500,339.7,295.9,-24.8,20.3
2023-04-16T14:01:48.195,37.8698916,-122.3748416,22.700,344.0,296.4,-11.3,4.6
2023-04-16T14:01:48.697,37.8699450,-122.3748583,22.700,344.4,294.3,-23.9,3.7
2023-04-16T14:01:49.197,37.8699983,-122.3748733,23.500,349.9,297.9,-28.3,10.5
2023-04-16T14:01:49.697,37.8700550,-122.3748816,24.000,354.0,305.4,-17.0,10.0
2023-04-16T14:01:50.203,37.8701166,-122.3748866,26.000,358.0,302.1,-7.6,5.6
2023-04-16T14:01:50.696,37.8701800,-122.3748933,26.600,354.0,290.2,8.4,-0.8
2023-04-16T14:01:51.197,37.8702450,-122.3749083,27.300,348.3,291.7,-18.7,3.6
2023-04-16T14:01:51.696,37.8703066,-122.3749266,27.400,345.8,287.0,-4.4,1.3
2023-04-16T14:01:52.197,37.8703666,-122.3749516,27.200,340.4,281.6,-5.9,2.2
2023-04-16T14:01:52.705,37.8704233,-122.3749850,27.000,334.8,275.0,-22.9,4.7
2023-04-16T14:01:53.204,37.8704766,-122.3750250,26.700,328.7,267.8,8.2,-1.9
2023-04-16T14:01:53.702,37.8705233,-122.3750733,26.500,321.5,259.2,-1.6,0.7
2023-04-16T14:01:54.204,37.8705666,-122.3751250,25.800,315.3,245.5,-6.4,0.2
2023-04-16T14:01:54.704,37.8705966,-122.3751850,23.500,295.2,240.2,-20.1,-9.5
2023-04-16T14:01:55.204,37.8706150,-122.3752516,23.200,289.9,249.5,-45.0,-0.5
2023-04-16T14:01:55.757,37.8706366,-122.3753350,23.500,290.3,246.8,-13.2,-2.9
2023-04-16T14:01:56.205,37.8706483,-122.3753900,23.700,285.0,236.0,-9.3,-0.8
2023-04-16T14:01:56.767,37.8706566,-122.3754750,23.400,277.6,232.9,-25.9,-8.1
2023-04-16T14:01:57.268,37.8706583,-122.3755400,21.600,274.8,247.6,-41.8,6.8
2023-04-16T14:01:57.767,37.8706650,-122.3756050,21.700,280.4,249.1,-31.4,-1.7
2023-04-16T14:01:58.268,37.8706733,-122.3756700,21.400,279.9,242.8,-30.9,-4.6
2023-04-16T14:01:58.767,37.8706800,-122.3757333,21.300,280.0,243.6,-23.5,-0.4
2023-04-16T14:01:59.269,37.8706850,-122.3757966,21.100,279.7,246.6,-35.3,1.1
2023-04-16T14:01:59.767,37.8706916,-122.3758583,20.700,279.3,245.8,-33.5,1.2
2023-04-16T14:02:00.271,37.8707000,-122.3759216,20.600,281.4,243.5,-18.7,-2.6
2023-04-16T14:02:00.767,37.8707066,-122.3759816,20.500,279.2,242.8,-20.6,3.7
2023-04-16T14:02:01.269,37.8707133,-122.3760450,20.500,277.6,245.9,-27.4,4.0
2023-04-16T14:02:01.767,37.8707183,-122.3761050,20.500,276.8,242.9,-24.0,-7.7
2023-04-16T14:02:02.272,37.8707233,-122.3761666,20.300,277.1,245.7,-27.7,2.0
2023-04-16T14:02:02.768,37.8707283,-122.3762250,20.000,279.5,249.2,-30.4,3.2
2023-04-16T14:02:03.269,37.8707366,-122.3762833,19.700,282.1,251.7,-17.0,2.5
2023-04-16T14:02:03.767,37.8707466,-122.3763416,19.700,282.0,244.6,-9.2,2.9
2023-04-16T14:02:04.267,37.8707550,-122.3763983,19.600,281.6,246.2,-9.7,4.8
2023-04-16T14:02:04.767,37.8707616,-122.3764566,19.300,280.0,245.6,-7.4,-0.6
2023-04-16T14:02:05.269,37.8707683,-122.3765133,19.200,279.4,240.8,-5.7,-4.0
2023-04-16T14:02:05.767,37.8707733,-122.3765683,18.900,278.4,245.1,-4.6,2.2
2023-04-16T14:02:06.269,37.8707783,-122.3766233,18.500,277.4,247.5,-10.7,5.7
2023-04-16T14:02:06.768,37.8707833,-122.3766766,18.300,278.0,248.5,-16.1,4.6
2023-04-16T14:02:07.269,37.8707900,-122.3767300,18.200,280.1,247.9,-16.7,4.7
2023-04-16T14:02:07.767,37.8707966,-122.3767850,18.300,279.6,245.5,-5.5,2.7
2023-04-16T14:02:08.270,37.8708016,-122.3768383,18.400,278.2,246.3,-11.9,5.0
2023-04-16T14:02:08.768,37.8708066,-122.3768916,18.200,277.5,248.7,-8.2,4.3
2023-04-16T14:02:09.269,37.8708116,-122.3769450,18.100,276.6,243.9,-20.1,3.0
2023-04-16T14:02:09.767,37.8708183,-122.3769983,18.200,279.2,247.0,-11.7,5.0
2023-04-16T14:02:10.271,37.8708233,-122.3770516,18.200,277.3,243.1,-9.4,-1.6
2023-04-16T14:02:10.773,37.8708266,-122.3771050,18.100,276.7,247.6,-11.3,7.1
2023-04-16T14:02:11.268,37.8708316,-122.3771566,18.100,277.0,241.3,-4.4,-3.1
2023-04-16T14:02:11.768,37.8708350,-122.3772100,18.100,277.1,242.2,1.1,3.2
2023-04-16T14:02:12.267,37.8708366,-122.3772633,18.000,271.3,237.3,-11.0,1.8
2023-04-16T14:02:12.768,37.8708366,-122.3773150,17.500,270.9,246.2,-24.9,4.3
2023-04-16T14:02:13.267,37.8708383,-122.3773650,17.200,273.4,247.9,-24.1,7.8
2023-04-16T14:02:13.769,37.8708416,-122.3774183,17.400,274.3,242.1,-13.1,2.7
2023-04-16T14:02:14.268,37.8708433,-122.3774716,18.000,273.3,240.3,-23.9,-0.4
2023-04-16T14:02:14.767,37.8708450,-122.3775250,18.100,274.9,246.7,-20.6,6.0
2023-04-16T14:02:15.269,37.8708483,-122.3775783,17.900,274.5,243.8,-26.3,4.3
2023-04-16T14:02:15.767,37.8708516,-122.3776300,17.700,276.7,247.3,-14.4,5.4
2023-04-16T14:02:16.268,37.8708550,-122.3776833,17.700,274.8,241.4,-23.1,-3.8
2023-04-16T14:02:16.767,37.8708583,-122.3777350,17.900,275.6,248.1,-29.9,6.2
2023-04-16T14:02:17.262,37.8708633,-122.3777883,17.900,280.0,247.9,-7.5,3.3
2023-04-16T14:02:17.768,37.8708700,-122.3778416,18.000,277.2,239.6,-0.3,2.4
2023-04-16T14:02:18.267,37.8708716,-122.3778950,17.900,273.2,238.8,-4.3,2.1
2023-04-16T14:02:18.768,37.8708716,-122.3779450,17.600,271.3,240.2,-15.5,-2.7
2023-04-16T14:02:19.269,37.8708733,-122.3779950,17.200,273.0,240.3,0.1,2.1
2023-04-16T14:02:19.767,37.8708733,-122.3780433,16.700,272.6,239.5,0.5,3.5
